基金代码,基金简称,类型,机构持有比例,个人持有比例,资产规模,原始摘要,小类,年化收益率,年化波动率,夏普比率,Beta,Alpha,数据起止,交易日数,计算状态
159691,工银瑞信中证港股通高,指数型,92.85%,7.15%,84.35 亿,截至2025-06-30，工银瑞信中证港股通高股息精选ETF 的基金机构持有49.40亿份，占总份额的92.85%，个人投资者持有3.80亿份，占总份额的7.15%,高股息,0.0403619927576957,0.2091474443963235,0.07345054012988808,0.6604271085061773,0.05758996725032994,2023-04-24 至 2025-02-28,447.0,成功
516010,国泰中证动漫游戏ET,指数型,44.34%,22.15%,32.50 亿,截至2025-06-30，国泰中证动漫游戏ETF 的基金机构持有7.44亿份，占总份额的44.34%，个人投资者持有3.72亿份，占总份额的22.15%,动漫游戏,0.03880707637880554,0.3967985044864952,0.03479619056698197,1.1142332799464592,0.20350392730616473,2021-03-08 至 2025-02-28,965.0,成功
159726,华夏恒生港股通中国内,指数型,61.06%,16.57%,4.96 亿,截至2025-06-30，华夏恒生港股通中国内地企业高股息率ETF 的基金机构持有2.54亿份，占总份额的61.06%，个人投资者持有0.69亿份，占总份额的16.57%,高股息,0.026287815453498453,0.22949425816662095,0.005611536705913802,0.7795431898124804,0.10260813535157487,2021-11-24 至 2025-02-28,790.0,成功
589680,鹏华科创板综合ETF,指数型,74.63%,25.37%,14.95 亿,截至2025-06-30，鹏华科创板综合ETF 的基金机构持有16.49亿份，占总份额的74.63%，个人投资者持有5.61亿份，占总份额的25.37%,科创板,,,,,,,,数据不足
510380,国寿安保沪深300E,指数型,99.78%,0.22%,22.99 亿,截至2025-06-30，国寿安保沪深300ETF 的基金机构持有14.17亿份，占总份额的99.78%，个人投资者持有0.03亿份，占总份额的0.22%,沪深300,0.017979830735484148,0.2659053518215274,-0.026401007788770303,0.9068243267263072,0.007421073676832313,2018-02-08 至 2025-02-28,1593.0,成功
512820,汇添富中证银行ETF,指数型,72.29%,27.71%,8.96 亿,截至2025-06-30，汇添富中证银行ETF 的基金机构持有4.57亿份，占总份额的72.29%，个人投资者持有1.75亿份，占总份额的27.71%,银行,0.049695029598598284,0.1902360090167625,0.12981259292725333,0.6236408964102735,0.03442975933629744,2018-11-26 至 2025-02-28,1516.0,成功
563760,中银中证全指自由现金,指数型,51.12%,48.88%,11.78 亿,截至2025-05-28，中银中证全指自由现金流ETF 的基金机构持有1.98亿份，占总份额的51.12%，个人投资者持有1.90亿份，占总份额的48.88%,自由现金流,,,,,,,,数据不足
159380,A500ETF东财,指数型,96.85%,3.15%,3.40 亿,截至2025-06-30，A500ETF东财 的基金机构持有8.36亿份，占总份额的96.85%，个人投资者持有0.27亿份，占总份额的3.15%,中证500,0.3976219197952131,0.15700425685645855,2.373323674503191,1.0959379561718845,0.12507475578976335,2025-01-09 至 2025-02-28,31.0,成功
563350,华泰柏瑞中证A50E,指数型,58.36%,29.25%,3.47 亿,截至2025-06-30，华泰柏瑞中证A50ETF 的基金机构持有2.95亿份，占总份额的58.36%，个人投资者持有1.48亿份，占总份额的29.25%,中证A50,0.1662065744674881,0.22567205264189152,0.6257158244205021,1.030523571063485,0.05148936973141116,2024-03-22 至 2025-02-28,226.0,成功
159586,南方中证全指计算机E,指数型,19.42%,10.50%,2.77 亿,截至2025-06-30，南方中证全指计算机ETF 的基金机构持有0.54亿份，占总份额的19.42%，个人投资者持有0.29亿份，占总份额的10.50%,计算机,0.320144129955213,0.43568519540733797,0.6774251984377665,1.21042082970191,0.2784563621254956,2024-03-18 至 2025-02-28,229.0,成功
159379,融通中证A500ET,指数型,94.10%,5.90%,2.64 亿,截至2025-06-30，融通中证A500ETF 的基金机构持有3.39亿份，占总份额的94.10%，个人投资者持有0.21亿份，占总份额的5.90%,中证500,,,,,,,,数据不足
512580,广发中证环保ETF,指数型,73.35%,26.65%,12.73 亿,截至2025-06-30，广发中证环保ETF 的基金机构持有9.25亿份，占总份额的73.35%，个人投资者持有3.36亿份，占总份额的26.65%,环保,-0.005401656543821631,0.2613160095353902,-0.11634058165006655,0.9967172708264115,-0.005109008932786208,2017-03-01 至 2025-02-28,1932.0,成功
515300,嘉实沪深300红利低,指数型,94.11%,5.89%,46.70 亿,截至2025-06-30，嘉实沪深300红利低波动ETF 的基金机构持有37.33亿份，占总份额的94.11%，个人投资者持有2.34亿份，占总份额的5.89%,红利,0.05412438706341982,0.1588477910221713,0.18334776250904716,0.5637346258452404,0.05794569249337722,2019-09-20 至 2025-02-28,1316.0,成功
516110,国泰中证800汽车与,指数型,71.10%,20.74%,5.92 亿,截至2025-06-30，国泰中证800汽车与零部件ETF 的基金机构持有2.19亿份，占总份额的71.10%，个人投资者持有0.64亿份，占总份额的20.74%,汽车零部件,0.079968243900983,0.28575873366487403,0.19235892879287278,1.077804267304181,0.19418947786953988,2021-05-10 至 2025-02-28,924.0,成功
560750,申万菱信中证A500,指数型,91.02%,8.98%,2.95 亿,截至2025-06-30，申万菱信中证A500ETF 的基金机构持有0.91亿份，占总份额的91.02%，个人投资者持有0.09亿份，占总份额的8.98%,中证500,,,,,,,,数据不足
515330,天弘沪深300ETF,指数型,17.46%,1.44%,81.80 亿,截至2025-06-30，天弘沪深300ETF 的基金机构持有15.72亿份，占总份额的17.46%，个人投资者持有1.30亿份，占总份额的1.44%,沪深300,0.01584870597602328,0.19646773219318764,-0.046579119745619145,0.9814278466413838,0.02383757454180091,2019-12-27 至 2025-02-28,1251.0,成功
563080,易方达中证A50ET,指数型,92.36%,7.64%,19.95 亿,截至2025-06-30，易方达中证A50ETF 的基金机构持有25.11亿份，占总份额的92.36%，个人投资者持有2.08亿份，占总份额的7.64%,中证A50,0.15210639513791469,0.24025834567747892,0.5290404992155461,1.095433800778365,0.04303097975691261,2024-03-19 至 2025-02-28,229.0,成功
562890,嘉实中证A50ETF,指数型,82.16%,17.84%,3.28 亿,截至2025-06-30，嘉实中证A50ETF 的基金机构持有2.95亿份，占总份额的82.16%，个人投资者持有0.64亿份，占总份额的17.84%,中证A50,0.14967837148978336,0.2285515636466545,0.5455152854807799,1.0437839272405425,0.045900479058159416,2024-03-19 至 2025-02-28,229.0,成功
159625,嘉实国证绿色电力ET,指数型,73.30%,26.70%,13.80 亿,截至2025-06-30，嘉实国证绿色电力ETF 的基金机构持有2.09亿份，占总份额的73.30%，个人投资者持有0.76亿份，占总份额的26.70%,电力,0.022271529716833882,0.17590231045113214,-0.01551128166633219,0.578797028823983,0.043005314204600076,2022-05-05 至 2025-02-28,685.0,成功
512080,中金中证A500ET,指数型,96.55%,3.45%,11.66 亿,截至2025-06-30，中金中证A500ETF 的基金机构持有14.10亿份，占总份额的96.55%，个人投资者持有0.50亿份，占总份额的3.45%,中证500,,,,,,,,数据不足
159593,平安中证A50ETF,指数型,92.25%,7.75%,55.97 亿,截至2025-06-30，平安中证A50ETF 的基金机构持有53.61亿份，占总份额的92.25%，个人投资者持有4.50亿份，占总份额的7.75%,中证A50,0.14099369744544554,0.22764303433918248,0.5095420458708955,1.0479782316097905,0.03770893536322273,2024-03-13 至 2025-02-28,233.0,成功
513070,易方达中证港股通消费,指数型,87.14%,12.86%,8.24 亿,截至2025-06-30，易方达中证港股通消费主题ETF 的基金机构持有4.22亿份，占总份额的87.14%，个人投资者持有0.62亿份，占总份额的12.86%,消费,0.12549039338764434,0.2973915246697926,0.3379060432176856,1.120659232171772,0.17918176869941727,2022-03-25 至 2025-02-28,709.0,成功
159595,大成中证A50ETF,指数型,93.66%,6.34%,24.56 亿,截至2025-06-30，大成中证A50ETF 的基金机构持有33.73亿份，占总份额的93.66%，个人投资者持有2.28亿份，占总份额的6.34%,中证A50,0.1486304128999998,0.2279395572500989,0.5423824385354515,1.0423744602599545,0.04516381249137913,2024-03-19 至 2025-02-28,229.0,成功
510230,国泰上证180金融E,指数型,77.78%,4.46%,46.83 亿,截至2025-06-30，国泰上证180金融ETF 的基金机构持有27.88亿份，占总份额的77.78%，个人投资者持有1.60亿份，占总份额的4.46%,金融,-0.06708854393351427,0.3289107074423654,-0.27998037719599267,0.9210612700496097,-0.01959947615100166,2011-05-24 至 2025-02-28,3344.0,成功
159591,富国中证A50ETF,指数型,78.03%,21.97%,6.41 亿,截至2025-06-30，富国中证A50ETF 的基金机构持有6.54亿份，占总份额的78.03%，个人投资者持有1.84亿份，占总份额的21.97%,中证A50,0.15237033498636698,0.2256836151630632,0.5643756410687506,1.0370545117536814,0.04969528862058925,2024-03-19 至 2025-02-28,229.0,成功
159360,天弘中证A500ET,指数型,13.02%,5.86%,18.54 亿,截至2025-06-30，天弘中证A500ETF 的基金机构持有3.73亿份，占总份额的13.02%，个人投资者持有1.68亿份，占总份额的5.86%,中证500,0.00847680906035797,0.15848440311540107,-0.10425752070764087,1.0437628253436653,0.040782102840756895,2024-11-29 至 2025-02-28,59.0,成功
159358,大成中证A500ET,指数型,95.17%,4.83%,16.75 亿,截至2025-06-30，大成中证A500ETF 的基金机构持有22.55亿份，占总份额的95.17%，个人投资者持有1.14亿份，占总份额的4.83%,中证500,-0.03343870784145575,0.15872404745196408,-0.36817803464305887,1.0487527539401216,0.036615011572444844,2024-12-02 至 2025-02-28,58.0,成功
159506,富国恒生港股通创新药,指数型,84.24%,15.76%,31.38 亿,截至2025-06-30，富国恒生港股通创新药及医疗保健ETF 的基金机构持有14.86亿份，占总份额的84.24%，个人投资者持有2.78亿份，占总份额的15.76%,医药,-0.046172626335807765,0.3161014217575869,-0.22515756474638354,1.1290289694399185,0.006561741543031907,2023-07-04 至 2025-02-28,401.0,成功
561580,华泰柏瑞中证中央企业,指数型,49.67%,35.24%,10.21 亿,截至2025-06-30，华泰柏瑞中证中央企业红利ETF 的基金机构持有2.13亿份，占总份额的49.67%，个人投资者持有1.51亿份，占总份额的35.24%,红利,0.09908731289753159,0.1734070639763567,0.4272450683302791,0.6822642894194781,0.0919234399830351,2023-05-31 至 2025-02-28,423.0,成功
159362,工银中证A500ET,指数型,91.98%,8.02%,15.04 亿,截至2025-06-30，工银中证A500ETF 的基金机构持有20.47亿份，占总份额的91.98%，个人投资者持有1.79亿份，占总份额的8.02%,中证500,-0.05955724238028026,0.15507632280691575,-0.5452621061021791,1.0036998307895955,2.7483854436738397e-05,2024-12-03 至 2025-02-28,57.0,成功
159215,平安中证A500ET,指数型,89.01%,10.99%,18.66 亿,截至2025-06-30，平安中证A500ETF 的基金机构持有17.77亿份，占总份额的89.01%，个人投资者持有2.19亿份，占总份额的10.99%,中证500,,,,,,,,数据不足
159386,永赢中证A500ET,指数型,97.32%,2.68%,2.05 亿,截至2025-06-30，永赢中证A500ETF 的基金机构持有5.21亿份，占总份额的97.32%，个人投资者持有0.14亿份，占总份额的2.68%,中证500,,,,,,,,数据不足
561100,富国中证消费电子主题,指数型,79.23%,20.77%,8.18 亿,截至2025-06-30，富国中证消费电子主题ETF 的基金机构持有4.13亿份，占总份额的79.23%，个人投资者持有1.08亿份，占总份额的20.77%,消费,-0.0035584762634079947,0.30381544296851165,-0.09399942275603114,1.2085438142780702,0.09900213244230449,2022-02-09 至 2025-02-28,741.0,成功
563360,华泰柏瑞中证A500,指数型,83.38%,8.82%,494.50 亿,截至2025-06-30，华泰柏瑞中证A500ETF 的基金机构持有184.17亿份，占总份额的83.38%，个人投资者持有19.48亿份，占总份额的8.82%,中证500,0.10237744719261532,0.18295603887869816,0.42292917832527743,1.025017771711011,0.04006530870839753,2024-10-16 至 2025-02-28,91.0,成功
159592,银华中证A50ETF,指数型,91.96%,8.04%,17.45 亿,截至2025-06-30，银华中证A50ETF 的基金机构持有19.88亿份，占总份额的91.96%，个人投资者持有1.74亿份，占总份额的8.04%,中证A50,0.1526390939969975,0.22972965103682597,0.5556056583071933,1.0457427272584832,0.04636504766057903,2024-03-19 至 2025-02-28,229.0,成功
512020,鹏华中证A500ET,指数型,91.77%,8.23%,22.25 亿,截至2025-06-30，鹏华中证A500ETF 的基金机构持有32.48亿份，占总份额的91.77%，个人投资者持有2.91亿份，占总份额的8.23%,中证500,-0.025795830184990987,0.15393865644613647,-0.3299744934617159,1.0183608226754337,0.03657162455924512,2024-12-03 至 2025-02-28,57.0,成功
159336,融通中证诚通央企红利,指数型,93.28%,6.72%,6.83 亿,截至2025-06-30，融通中证诚通央企红利ETF 的基金机构持有2.29亿份，占总份额的93.28%，个人投资者持有0.17亿份，占总份额的6.72%,红利,,,,,,,,数据不足
159359,华安中证A500ET,指数型,90.34%,9.66%,9.22 亿,截至2025-06-30，华安中证A500ETF 的基金机构持有22.22亿份，占总份额的90.34%，个人投资者持有2.37亿份，占总份额的9.66%,中证500,-0.030220600060927638,0.15927840314112934,-0.3466923259646142,1.0536379354008534,0.030152194148090006,2024-12-03 至 2025-02-28,57.0,成功
563860,海富通中证A500E,指数型,97.17%,2.83%,4.05 亿,截至2025-06-30，海富通中证A500ETF 的基金机构持有8.83亿份，占总份额的97.17%，个人投资者持有0.26亿份，占总份额的2.83%,中证500,,,,,,,,数据不足
515800,添富中证800ETF,指数型,96.14%,3.86%,53.70 亿,截至2025-06-30，添富中证800ETF 的基金机构持有45.18亿份，占总份额的96.14%，个人投资者持有1.81亿份，占总份额的3.86%,宽基,0.005019290327482606,0.20018172471303622,-0.0998128560494724,0.97936570817863,0.014239203732171246,2019-12-17 至 2025-02-28,1259.0,成功
159357,博时中证A500ET,指数型,24.81%,9.34%,20.63 亿,截至2025-06-30，博时中证A500ETF 的基金机构持有8.75亿份，占总份额的24.81%，个人投资者持有3.30亿份，占总份额的9.34%,中证500,0.0,0.1591786843704631,-0.15705620447155144,1.0499225696489745,0.019111452217689617,2024-11-29 至 2025-02-28,59.0,成功
515010,华夏中证全指证券公司,指数型,30.03%,25.25%,19.62 亿,截至2025-06-30，华夏中证全指证券公司ETF 的基金机构持有3.03亿份，占总份额的30.03%，个人投资者持有2.55亿份，占总份额的25.25%,证券,0.05592393665950146,0.2893689455177863,0.10686681186250753,1.1882871314511272,0.08151087537511748,2019-11-08 至 2025-02-28,1286.0,成功
159356,万家中证A500ET,指数型,53.36%,3.65%,17.59 亿,截至2025-06-30，万家中证A500ETF 的基金机构持有23.93亿份，占总份额的53.36%，个人投资者持有1.64亿份，占总份额的3.65%,中证500,-0.05529883074145925,0.15553100883155205,-0.5162882395267361,1.013661082931241,0.03638505744578868,2024-12-09 至 2025-02-28,53.0,成功
513820,汇添富中证港股通高股,指数型,81.32%,18.68%,45.70 亿,截至2025-06-30，汇添富中证港股通高股息投资ETF 的基金机构持有20.57亿份，占总份额的81.32%，个人投资者持有4.73亿份，占总份额的18.68%,高股息,0.024874346158200833,0.20766291684176633,-0.0006050856056062882,0.5655037771205685,-0.001620823563092011,2024-05-17 至 2025-02-28,191.0,成功
516310,易方达中证银行ETF,指数型,92.48%,7.52%,26.30 亿,截至2025-06-30，易方达中证银行ETF 的基金机构持有13.02亿份，占总份额的92.48%，个人投资者持有1.06亿份，占总份额的7.52%,银行,0.05908569791180662,0.17277649661648975,0.1972820295544382,0.570481445621602,0.11804538717247581,2021-05-31 至 2025-02-28,909.0,成功
516350,易方达中证芯片产业E,指数型,56.02%,43.98%,13.04 亿,截至2025-06-30，易方达中证芯片产业ETF 的基金机构持有6.77亿份，占总份额的56.02%，个人投资者持有5.31亿份，占总份额的43.98%,芯片,-0.03443554460058573,0.3332865573546759,-0.17833165871534326,1.0898411881262542,0.08934169190576235,2021-12-24 至 2025-02-28,768.0,成功
561230,工银瑞信中证A50E,指数型,93.48%,6.52%,8.91 亿,截至2025-06-30，工银瑞信中证A50ETF 的基金机构持有13.07亿份，占总份额的93.48%，个人投资者持有0.91亿份，占总份额的6.52%,中证A50,0.12096619261023323,0.2298032306590359,0.4176015817315483,1.0433766442189558,0.01791413701407829,2024-03-19 至 2025-02-28,229.0,成功
563900,摩根沪深300自由现,指数型,80.06%,19.94%,4.54 亿,截至2025-06-30，摩根沪深300自由现金流ETF 的基金机构持有1.06亿份，占总份额的80.06%，个人投资者持有0.27亿份，占总份额的19.94%,自由现金流,,,,,,,,数据不足
159352,南方中证A500ET,指数型,70.74%,6.95%,480.14 亿,截至2025-06-30，南方中证A500ETF 的基金机构持有123.60亿份，占总份额的70.74%，个人投资者持有12.15亿份，占总份额的6.95%,中证500,0.10302996312479307,0.18277898448188196,0.4269088338901884,1.0193992595252164,0.06447762701660298,2024-10-16 至 2025-02-28,91.0,成功
563220,富国中证A500ET,指数型,94.20%,5.80%,142.51 亿,截至2025-06-30，富国中证A500ETF 的基金机构持有130.89亿份，占总份额的94.20%，个人投资者持有8.06亿份，占总份额的5.80%,中证500,0.10424808605211555,0.18048062330436024,0.4390947050225585,1.01151985101295,0.0684725461041733,2024-10-16 至 2025-02-28,91.0,成功
562970,易方达中证光伏产业E,指数型,53.66%,46.34%,6.08 亿,截至2025-06-30，易方达中证光伏产业ETF 的基金机构持有1.01亿份，占总份额的53.66%，个人投资者持有0.87亿份，占总份额的46.34%,新能源,-0.44421190370322694,0.25159235428845744,-1.8649688502269144,1.2546605578951469,-0.2540929687922783,2024-11-08 至 2025-02-28,74.0,成功
563880,汇添富中证A500E,指数型,92.29%,7.71%,32.74 亿,截至2025-06-30，汇添富中证A500ETF 的基金机构持有53.23亿份，占总份额的92.29%，个人投资者持有4.45亿份，占总份额的7.71%,中证500,0.08667419663924636,0.15608664094874736,0.3951279639587972,1.0183185817221143,0.030628600338142187,2024-11-26 至 2025-02-28,62.0,成功
159673,鹏华沪深300ETF,指数型,97.47%,2.53%,23.43 亿,截至2025-06-30，鹏华沪深300ETF 的基金机构持有26.18亿份，占总份额的97.47%，个人投资者持有0.68亿份，占总份额的2.53%,沪深300,0.0275330772413942,0.20381817721196457,0.012428122339450991,1.0502463209898212,0.024697581280602288,2023-07-18 至 2025-02-28,391.0,成功
516970,广发中证基建工程ET,指数型,85.79%,14.21%,19.71 亿,截至2025-06-30，广发中证基建工程ETF 的基金机构持有17.93亿份，占总份额的85.79%，个人投资者持有2.97亿份，占总份额的14.21%,基建,0.02339577248800806,0.25843709371561857,-0.006207419720317767,0.9081645759995668,0.11861019884445323,2021-07-06 至 2025-02-28,884.0,成功
512720,国泰中证计算机ETF,指数型,53.39%,28.33%,8.01 亿,截至2025-06-30，国泰中证计算机ETF 的基金机构持有6.53亿份，占总份额的53.39%，个人投资者持有3.47亿份，占总份额的28.33%,计算机,0.021795572191473767,0.32473373267549466,-0.009867862454956008,1.1736802216949773,0.05285647773178481,2019-08-19 至 2025-02-28,1339.0,成功
159361,易方达中证A500E,指数型,92.09%,7.91%,338.63 亿,截至2025-06-30，易方达中证A500ETF 的基金机构持有128.51亿份，占总份额的92.09%，个人投资者持有11.04亿份，占总份额的7.91%,中证500,-0.0748925102230269,0.16838306726741548,-0.5932455789297616,1.0521615417501837,0.027310465506470427,2024-11-20 至 2025-02-28,66.0,成功
560700,广发中证国新央企股东,指数型,81.56%,18.44%,4.75 亿,截至2025-06-30，广发中证国新央企股东回报ETF 的基金机构持有5.82亿份，占总份额的81.56%，个人投资者持有1.32亿份，占总份额的18.44%,国央企,0.010275929137461448,0.19418939561702322,-0.07582324882238728,0.7865639589643988,0.007791906946216232,2023-06-07 至 2025-02-28,418.0,成功
560350,摩根中证A50ETF,指数型,60.07%,27.58%,20.57 亿,截至2025-06-30，摩根中证A50ETF 的基金机构持有13.87亿份，占总份额的60.07%，个人投资者持有6.37亿份，占总份额的27.58%,中证A50,0.1064243663063622,0.22434215608427094,0.36294723973222537,1.0303689935717426,0.008339542268500644,2024-03-13 至 2025-02-28,233.0,成功
510320,中金沪深300ETF,指数型,95.94%,4.06%,5.17 亿,截至2025-06-30，中金沪深300ETF 的基金机构持有4.47亿份，占总份额的95.94%，个人投资者持有0.19亿份，占总份额的4.06%,沪深300,,,,,,,,数据不足
562950,易方达中证消费电子主,指数型,87.92%,12.08%,11.08 亿,截至2025-06-30，易方达中证消费电子主题ETF 的基金机构持有3.11亿份，占总份额的87.92%，个人投资者持有0.43亿份，占总份额的12.08%,消费,-0.021136667239003426,0.29712988548130914,-0.15527440857814903,1.1621401802458378,0.08513190819101335,2022-01-21 至 2025-02-28,749.0,成功
159353,景顺长城中证A500,指数型,52.48%,6.31%,51.11 亿,截至2025-06-30，景顺长城中证A500ETF 的基金机构持有61.67亿份，占总份额的52.48%，个人投资者持有7.42亿份，占总份额的6.31%,中证500,0.10328489139911956,0.1808407413677474,0.4328941078599312,1.008850346275801,0.05203385692007356,2024-10-16 至 2025-02-28,91.0,成功
560530,摩根中证A500ET,指数型,49.22%,15.53%,45.86 亿,截至2025-06-30，摩根中证A500ETF 的基金机构持有36.45亿份，占总份额的49.22%，个人投资者持有11.50亿份，占总份额的15.53%,中证500,0.09269358617246248,0.18191094322914972,0.37212487039435654,1.0172288173692507,0.045102321702311654,2024-10-16 至 2025-02-28,91.0,成功
159339,银华中证A500ET,指数型,84.52%,15.48%,32.72 亿,截至2025-06-30，银华中证A500ETF 的基金机构持有53.57亿份，占总份额的84.52%，个人投资者持有9.81亿份，占总份额的15.48%,中证500,0.104314037615032,0.17574319307551656,0.4513064558975601,0.9799124183464215,0.06243016398621104,2024-10-16 至 2025-02-28,91.0,成功
560810,融通中证诚通央企ES,指数型,82.38%,17.62%,8.97 亿,截至2025-06-30，融通中证诚通央企ESGETF 的基金机构持有4.21亿份，占总份额的82.38%，个人投资者持有0.90亿份，占总份额的17.62%,国央企,-0.16263775830963612,0.15315236087370232,-1.2251705245626106,0.8690466666168876,-0.07651063878098785,2024-12-10 至 2025-02-28,52.0,成功
512390,平安MSCI中国A股,指数型,99.61%,0.39%,2.04 亿,截至2025-06-30，平安MSCI中国A股ETF 的基金机构持有1.65亿份，占总份额的99.61%，个人投资者持有0.01亿份，占总份额的0.39%,MSCI,0.01983032516733685,0.2366910963614741,-0.02184144191367485,0.6925957362160013,0.01880757325067184,2018-07-16 至 2025-02-28,1507.0,成功
159351,嘉实中证A500ET,指数型,95.96%,4.04%,105.89 亿,截至2025-06-30，嘉实中证A500ETF 的基金机构持有172.26亿份，占总份额的95.96%，个人投资者持有7.25亿份，占总份额的4.04%,中证500,0.102721864457884,0.1809866176233631,0.4294343166279002,1.0118305327108512,0.051531738322948106,2024-10-16 至 2025-02-28,91.0,成功
